frequency,time,days,stationName,language,itu,txLocation,coordinates,power,azimuth,remarks
13610,0700-0800,1234567,KBS WORLD RADIO,Korean,G,Woofferton,521625N0024942W,250,107,KBS a25 ENC
13610,1300-1357,1234567,R.ROMANIA INT.,Russian,ROU,Tiganesti,444457N0260610E,300,52,RRO a25
13629.981,2110-1300,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13630,1500-1600,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Urumqi Hutubi 201,440853N0865345E,500,270,CRI a25
13630,1930-1957,1234567,CHINA RADIO INTERNATIONAL,Portuguese,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13630,2000-2127,1234567,CHINA RADIO INTERNATIONAL,English,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13630,2130-2227,1234567,CHINA RADIO INTERNATIONAL,French,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13630,0030-0600,1234567,CNR 2-China Business Radio,Chinese,CHN,Nanning 954,224733N1081127E,100,142,CNR2 a25
13630,0600-0900,123.567,CNR 2-China Business Radio,Chinese,CHN,Nanning 954,224733N1081127E,100,142,CNR2 a25
13630,0900-1130,1234567,CNR 2-China Business Radio,Chinese,CHN,Nanning 954,224733N1081127E,100,142,CNR2 a25=9780
13635,0600-1255,1234567,VOICE OF TURKEY,Turkish,TUR,Emirler,392406N0325121E,500,310,TRT a25
13640,0100-0200,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,500,308,CRI a25
13640,0200-0257,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,100,173,CRI a25
13640,0400-0457,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Kashi-Saibagh 2022,392152N0754258E,100,209,CRI a25
13640,1500-1557,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,500,298,CRI a25
13640,2200-2353,1234567,CHINA RADIO INTERNATIONAL,Japanese,CHN,Jinhua 831,290646N1191840E,500,59,CRI a25=11780
13640.071,2200-1600,1234567,SOH Xi Wang Zhi Sheng,Chinese.,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13645,0600-0700,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Xianyang 594,342231N1083638E,500,200,CRI a25 VSCS
13645,1700-1757,1234567,CHINA RADIO INTERNATIONAL,Swahili,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13645,1800-1827,1234567,CHINA RADIO INTERNATIONAL,Hausa,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13650,1300-1357,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Urumqi Hutubi 201,440853N0865345E,500,270,CRI a25
13650,2300-2357,1234567,CHINA RADIO INTERNATIONAL,Portuguese,CUB,Quivican,224939N0821733W,250,135,CRI a25
13650,2100-2157,1234567,R.ROMANIA INT.,Spanish,ROU,Tiganesti,444457N0260610E,90,247,RRO a25
13650,1700-1730,5,Radio Prage,Russian,UAE,Al-Dhabbiya,241012N0541459E,250,345,WRN a25
13650,1900-1930,1,Radio Prage,Russian,UAE,Al-Dhabbiya,241012N0541459E,250,345,WRN a25
13650,0300-0357,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,0400-0457,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,0500-0557,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,0600-0657,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1000-1057,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1100-1157,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1300-1357,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1200-1250,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1400-1450,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,238,VOK a25
13650,1700-1730,17,WRN BBC,Russian,UAE,Al-Dhabbiya,241343N0542456E,250,345,WRN a25
13650,1830-1850,1234567,WRN NHK World Radio Japan,Russian,UAE,Al-Dhabbiya,241343N0542456E,250,345,WRN a25
13650,1900-1930,246,WRN R.External Espana,Russian,UAE,Al-Dhabbiya,241343N0542456E,250,345,WRN a25
13650,1930-2000,1234567,WRN R.Slovakia International,Russian,UAE,Al-Dhabbiya,241343N0542456E,250,345,WRN a25
13650,1730-1830,1234567,WRN Vsemirnaya Radioset,Russian,UAE,Al-Dhabbiya,241012N0541459E,250,345,WRN a25
13650,1900-1930,357,WRN Vsemirnaya Radioset,Russian,UAE,Al-Dhabbiya,241012N0541459E,250,345,WRN a25
13655,1100-1200,1234567,CHINA RADIO INTERNATIONAL,Esperanto,TKS,Urumqi Hutubi 201,440853N0865345E,100,80,CRI a25
13655,2357-0257,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Xianyang 594,342231N1083638E,500,73,CRI a25
13655,0830-0855,1234567,VOICE OF TURKEY,Italian,TUR,Emirler,392406N0325121E,250,290,TRT a25
13660,0700-0800,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Xianyang 594,342231N1083638E,500,200,CRI a25
13660,1730-1830,1234567,CHINA RADIO INTERNATIONAL,Hausa,TKS,Kashi-Saibagh 2022,392152N0754258E,500,269,CRI a25
13660,1830-2027,1234567,CHINA RADIO INTERNATIONAL,French,TKS,Kashi-Saibagh 2022,392152N0754258E,500,269,CRI a25
13660,1430-1500,1..4567,FEBA Radio India,Hindi,UZB,Tashkent,411313N0690902E,100,163,FEBC a25 ENC
13660,0700-0730,1234567,R.FRANCE INT.,Mandinka,F,Issoudun,465704N0015305E,250,198,RFI a25
13660,1500-1527,1234567,R.ROMANIA INT.,Russian,ROU,Tiganesti,444457N0260610E,90,37,RRO a25
13670,1300-1400,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,500,308,CRI a25
13670,1700-1800,1234567,CHINA RADIO INTERNATIONAL,Esperanto,CHN,Beijing 572,394451N1164849E,500,318,CRI a25
13670,2000-2057,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Beijing 572,394451N1164849E,500,318,CRI a25
13670,2100-2157,1234567,CHINA RADIO INTERNATIONAL,Croatian,CHN,Beijing 572,394451N1164849E,500,318,CRI a25
13670,0200-0500,1234567,CNR 6,Amoy,CHN,Nanning 954,224732N1081129E,100,142,CNR6 a25
13670,0500-0600,1234567,CNR 6,Hakka,CHN,Nanning 954,224732N1081129E,100,142,CNR6 a25
13670,0600-0900,123.567,CNR 6,Hakka,CHN,Nanning 954,224732N1081129E,100,142,CNR6 a25
13670,0900-1000,1234567,CNR 6,Hakka,CHN,Nanning 954,224732N1081129E,100,142,CNR6 a25=11775
13670,1900-2000,1234567,World Christian Broadc. R.Feda,Arabic,MDG,Mahajanga 3,154338S0462646E,100,340,MWV KNLS a25
13670,1800-1900,1234567,World Christian Broadc.AfricavPa,English,MDG,Mahajanga 3,154338S0462646E,100,310,MWV KNLS a25
13670,0200-0600,1234567,PBS Xinjiang,Uyghur,TKS,Urumqi,440934N0865357E,50,230,XJBS a25 May13
13670,0600-0700,1234567,PBS Xinjiang (CNR13),Uyghur,TKS,Urumqi,440934N0865357E,50,230,XJBS a25
13670,0700-0800,1234567,PBS Xinjiang,Uyghur,TKS,Urumqi,440934N0865357E,50,230,XJBS a25
13670,0800-0900,12.4567,PBS Xinjiang,Chinese,TKS,Urumqi,440934N0865357E,50,230,XJBS a25
13670,0900-1100,12.4567,PBS Xinjiang,Uyghur,TKS,Urumqi,440934N0865357E,50,230,XJBS a25
13670,1100-1400,1234567,PBS Xinjiang,Uyghur,TKS,Urumqi,440934N0865357E,50,230,XJBS a25=7205
13670.042,2100-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13680.051,2130-1300,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13685,1300-1400,1234567,CHINA RADIO INTERNATIONAL,French,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13685,1430-1600,1234567,CHINA RADIO INTERNATIONAL,English,MLI,Bamako II,124115N0080126W,100,111,CRI a25
13685,1830-1927,1234567,CHINA RADIO INTERNATIONAL,Arabic,MLI,Bamako II,124115N0080126W,100,20,CRI a25
13685,0655-0755,1234567,VOICE OF TURKEY,Azeri,TUR,Emirler,392406N0325121E,250,72,TRT a25
13690,2000-2100,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Shijiazhuang 723,374951N1142810E,500,315,CRI a25
13690,2100-2300,1234567,CHINA RADIO INTERNATIONAL,Spanish,CHN,Shijiazhuang 723,374951N1142810E,500,315,CRI a25
13690,1600-1657,1234567,R.ROMANIA INT. DRM xHE E1E101,French,ROU,SNR Tiganesti E2,444457N0260610E,90,292,RRO a25
13695,0500-0600,1234567,R.FRANCE INT.,French,F,Issoudun,465704N0015305E,250,160,RFI a25
13695,0700-0800,1234567,R.FRANCE INT.,French,F,Issoudun,465704N0015305E,250,204,RFI a25
13700,1800-1857,1234567,CHINA RADIO INTERNATIONAL,Chaozhou,TKS,Urumqi Hutubi 201,440853N0865345E,500,308,CRI a25
13700,0200-0600,1234567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
13700,0600-0900,12.4567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
13700,0900-1000,1234567,CNR 13,Chinese,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
13700,1000-1400,1234567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25=9890
13700,2355-0200,1234567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
13710,0700-1000,1234567,R.FARDA,Persian,UAE,Al-Dhabbiya,241343N0542456E,250,35,RFE/ENC a25 Jun.21-
13710,1400-1457,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,100,209,CRI a25
13710,1500-1557,1234567,CHINA RADIO INTERNATIONAL,Turkish,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
13710,1600-1657,1234567,CHINA RADIO INTERNATIONAL,Turkish,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
13710,1730-1827,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
13710,1830-1857,1234567,CHINA RADIO INTERNATIONAL,Bulgarian,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
13710,1900-1957,1234567,CHINA RADIO INTERNATIONAL,Turkish,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
13710,1457-1757,1234567,R.SAUDI,Arabic,ARS,Riyadh,244932N0465204E,500,295,BSKSA a24 Holy Qur`an
13710,0700-0800,1234567,Radio Manara International,Hausa,F,Issoudun,465633N0015357E,100,170,RMI
13710,2000-2100,1234567,World Christian Broadc. R.Feda,Arabic,MDG,Mahajanga 2,154338S0462646E,100,355,MWV KNLS a25
13720,0300-0357,1234567,CHINA RADIO INTERNATIONAL,Hindi,TKS,Kashi-Saibagh 2022,392152N0754258E,100,209,CRI a25
13720,1000-1157,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Xianyang 594,342231N1083638E,500,200,CRI a25
13720,0700-0855,1234567,R.SAUDI INTERNATIONAL,Somali,ARS,Riyadh,244932N0465204E,500,175,BSKSA a24
13725,1630-1725,1234567,VOICE OF TURKEY,Spanish,TUR,Emirler,392406N0325121E,500,290,TRT a25
13730,0500-0515,.....6.,BIBLE VOICE BCN,Arabic/English,D,Nauen,523855N0125433E,250,120,BVBN a25 MBR
13730,0758-0857,1234567,CHINA R.INT. (DRM) 3F2 xHE AAC,Chinese(Digital),CHN,Kunming-Anning 501,245235N1022917E,150,135,DRM CRI a25
13730,0300-0357,1234567,CHINA RADIO INTERNATIONAL,Tamil,CHN,Kunming-Anning 501,245235N1022917E,150,234,CRI a25
13730,0900-1000,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Kunming-Anning,245255N1022945E,500,135,CRI a25
13730,1800-1900,..3.5..,Music 4 Joy DRM,Music,D,Nauen,523855N0125433E,100,158,M4J MBR a25
13730.098,2130-1430,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13740,1330-1400,1234567,BBC,Burmese,UZB,Tashkent,411313N0690902E,100,131,BBC a25
13740,1630-1700,.23456.,BBC,Kinyarwanda/Kirundi,UAE,Al-Dhabbiya,241012N0541459E,250,225,BBC a25
13740,0100-0300,1234567,CHINA RADIO INTERNATIONAL,Spanish,TKS,Kashi-Saibagh 2022,392152N0754258E,500,294,CRI a25
13740,2300-0057,1234567,CHINA RADIO INTERNATIONAL,Spanish,TKS,Kashi-Saibagh 2022,392152N0754258E,500,269,CRI a25
13740,0600-0630,1234567,R.FRANCE INT.,Hausa,F,Issoudun,465704N0015305E,250,170,RFI a25
13740,1900-2000,1234567,R.FRANCE INT.,French,F,Issoudun,465704N0015305E,250,175,RFI a25
13740,1400-1457,1234567,R.ROMANIA INT.,German,ROU,Tiganesti,444457N0260610E,300,307,RRO a25
13740,0730-0900,......7,WINB DRM,English(Digital),USA,Red Lion,395418N0763457W,15,62,WINB a23
13740,0900-1000,.23456.,WINB DRM,English(Digital),USA,Red Lion,395418N0763457W,15,62,WINB a23
13745,1530-1630,23456,BBC,Swahili,MDG,Talata-Volonondry,184509S0473654E,250,300,BBC a25
13750,2030-2227,1234567,CHINA RADIO INTERNATIONAL,French,TKS,Urumqi Hutubi 201,440853N0865345E,500,308,CRI a25
13750,2358-0057,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Beijing 572,394451N1164849E,500,95,CRI a25
13750,1700-1757,1234567,R.ROMANIA INT. DRM xHE E1E101,English,ROU,SNR Tiganesti E2,444457N0260610E,90,307,RRO a25
13755,1100-1300,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Kashi-Saibagh 2022,392152N0754258E,100,174,CRI a25
13755,1300-1400,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,100,174,CRI a25
13755,1500-1557,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Kashi-Saibagh 2022,392152N0754258E,500,308,CRI a25
13760,1600-1900,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,500,308,CRI a25
13760,0300-0357,1234567,Voice of Korea,Spanish,KRE,Kujang,400456N1260639E,200,28,VOK a25 May5
13760,0400-0457,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,28,VOK a25
13760,0500-0557,1234567,Voice of Korea,Spanish,KRE,Kujang,400456N1260639E,200,28,VOK a25
13760,0600-0657,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,28,VOK a25
13760,0700-0757,1234567,Voice of Korea,Russian,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,0800-0857,1234567,Voice of Korea,Russian,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1300-1357,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1400-1457,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1500-1557,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1600-1657,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1800-1857,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1900-1957,1234567,Voice of Korea,Spanish,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,2000-2057,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,2100-2157,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,2200-2257,1234567,Voice of Korea,Spanish,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,1700-1750,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,2300-2350,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,325,VOK a25
13760,0200-0300,1234567,World Christian Broadc.KNLS,English,MDG,Mahajanga 3,154338S0462646E,100,40,MWV KNLS a25
13760,0300-0400,1234567,World Christian Broadc.KNLS,English,MDG,Mahajanga 3,154338S0462646E,100,40,MWV KNLS a25
13770,0000-0057,1234567,CHINA RADIO INTERNATIONAL,Vietnamese,CHN,Xianyang 594,342231N1083638E,500,190,CRI a25
13770,2258-2357,1234567,CHINA RADIO INTERNATIONAL,Vietnamese,CHN,Xianyang 594,342231N1083638E,500,190,CRI a25
13770,0100-0605,1234567,CNR 7 Radio The Great Bay,Cantonese,TKS,Kashi-Saibagh 2022,392152N0754258E,450,106,CNR7/GBA a25
13770,0605-0855,12.4567,CNR 7 Radio The Great Bay,Cantonese,TKS,Kashi-Saibagh 2022,392152N0754258E,450,106,CNR7/GBA a25
13770,0855-1805,1234567,CNR 7 Radio The Great Bay,Cantonese,TKS,Kashi-Saibagh 2022,392152N0754258E,450,106,CNR7/GBA a25
13774.907,2130-1420,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13775,1200-1457,1234567,R.SAUDI INTERNATIONAL,Urdu,ARS,Riyadh,244932N0465204E,500,70,BSKSA a24
13780,0130-0330,1234567,CHINA RADIO INTERNATIONAL,Nepali,CHN,Kunming-Anning,245255N1022945E,500,283,CRI a25
13780,1900-2100,1234567,NHK WORLD RADIO JAPAN,Japanese,F,Issoudun,465755N0015146E,250,152,NHK a25
13789.969,2130-1420,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13790,0400-0430,.23456.,BBC,Somali,MDG,Talata-Volonondry,184509S0473654E,250,0,BBC a25
13790,1800-1830,1234567,BBC,French,MDG,Talata-Volonondry 1,184509S0473654E,250,300,BBC a25
13790,1600-1757,1234567,CHINA RADIO INTERNATIONAL,Arabic,TKS,Kashi-Saibagh 2022,392152N0754258E,500,269,CRI a25
13790,0000-0300,1234567,Ifrikya FM,Arabic/French,ALG,Ourgla,315524N0050432E,300,210,TDA b24
13790,1900-2359,1234567,Ifrikya FM,Arabic/French,ALG,Ourgla,315524N0050432E,300,210,TDA b24
13790,0000-1000,1234567,CNR 1 (DRM) 1 xHE AAC,Chinese(Digital),CHN,Qiqihar 2021,472047N1241607E,30,203,CNR1 DRM a25
13795,1230-1327,1234567,CHINA RADIO INTERNATIONAL,Malaysian,CHN,Kunming-Anning 501,245235N1022917E,100,175,CRI a25 VSCS
13800,0900-1000,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Kunming-Anning,245255N1022945E,500,135,CRI a25
13800,0500-0520,1234567,NHK WORLD RADIO JAPAN,French,F,Issoudun,465704N0015305E,500,190,NHK a25
13800,1802-1902,.23456.,TWR Africa,Arabic,SWZ,Manzini,262017S0313555E,100,13,TWR b24
13805,2130-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13810,0600-0629,1234567,BBC,French,G,Woofferton,521625N0024942W,125,180,BBC a25
13810,1158-1400,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Kashi-Saibagh 2022,392152N0754258E,100,239,CRI a25 News Radio
13810,1800-1957,1234567,CHINA RADIO INTERNATIONAL,German,TKS,Kashi-Saibagh 2022,392152N0754258E,500,308,CRI a25
13810,0400-1100,1234567,CNR 1 (DRM) xHE AAC 3EB,Chinese(Digital),CHN,Kunming-Anning 501,245235N1022917E,30,32,CNR1 DRM a25
13820,0700-0730,......7,WINB DRM,English(Digital),USA,Red Lion,395418N0763457W,15,62,WINB a23
13825,1000-1030,1234567,CNR 1 Jamming,Chinese,TKS,Urumqi Changji 523,435828N0871459E,100,128,CNR1 Jam.a25
13825,0053-0900,1234567,CNR 1 (DRM) xHE AAC,Chinese(Digital),CHN,Beijing 572,394454N1164841E,30,175,CNR1 DRM a25
13825,1000-1030,1234567,R.TAIWAN INT.,Cantonese,TWN,Paochung,234334N1201802E,100,225,RTI a25
13825,1030-1100,1234567,R.TAIWAN INT.,Hakka,TWN,Paochung,234334N1201802E,100,225,RTI a25
13830,1800-2100,3,Norddeutscher Rundfunk,German/English,D,Nauen,523855N0125433E,250,205,NDR b24
13830,1530-1600,1234567,VATICAN RADIO,Amharic,CVA,Santa Maria di Galeria,420239N0121922E,250,98,VAT a25
13830,1600-1615,......7,VATICAN RADIO,Swahili,CVA,Santa Maria di Galeria,420239N0121922E,250,135,VAT a25
13830,1600-1630,123456.,VATICAN RADIO,Swahili,CVA,Santa Maria di Galeria,420239N0121922E,250,145,VAT a25
13830,1615-1630,......7,VATICAN RADIO,Somali,CVA,Santa Maria di Galeria,420239N0121922E,250,135,VAT a25
13830,1630-1700,1234567,VATICAN RADIO,English,CVA,Santa Maria di Galeria,420239N0121922E,250,148,VAT a25
13830,1700-1728,1234567,VATICAN RADIO,French,CVA,Santa Maria di Galeria,420239N0121922E,250,160,VAT a25
13830,1730-1800,1234567,VATICAN RADIO,Tigrigna,CVA,Santa Maria di Galeria,420239N0121922E,250,113,VAT a25
13830,1840-1900,1234567,VATICAN RADIO,Latin (Liturgy),CVA,Santa Maria di Galeria,420239N0121922E,250,214,VAT a25
13835,1900-2000,1234567,R.FRANCE INT.,French,F,Issoudun,465704N0015305E,250,185,RFI a25
13840,2120-1400,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13845,1200-1400,1234567,WWCR NASHVILLE,English,USA,Nashville,361230N0865338W,100,90,WWCR3 a21
13845,1400-1500,.23456.,WWCR NASHVILLE,English,USA,Nashville,361230N0865338W,100,90,WWCR3 a21
13845,1500-1800,1......,WWCR NASHVILLE,English,USA,Nashville,361230N0865338W,100,90,WWCR3 a21
13845,1300-1700,.23456.,WWCR The Overcomer Ministry,English,USA,Nashville,361230N0865338W,100,90,TOM WWCR3 a24
13845,1400-2000,......7,WWCR The Overcomer Ministry,English,USA,Nashville,361230N0865338W,100,90,TOM WWCR3 a24
13845,1900-2000,.23456.,WWCR The Overcomer Ministry,English,USA,Nashville,361230N0865338W,100,90,TOM WWCR3 a24
13845,1700-2400,1......,WWCR University Network,English,USA,Nashville,361230N0865338W,100,90,WWCR3(WUN) a21
13845,1900-2400,.234567,WWCR University Network,English,USA,Nashville,361230N0865338W,100,90,WWCR3(WUN) a21
13850,0300-0330,1234567,BBC,Pashto,OMA,Al Seela,215538N0593741E,250,35,BBC a25
13850,0900-1057,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Beijing 572,394451N1164849E,500,193,CRI a25
13860,1100-1157,1234567,CHINA RADIO INTERNATIONAL,Russian,CHN,Beijing 572,394451N1164849E,500,318,CRI a25
13860,1500-1600,1234567,CHINA RADIO INTERNATIONAL,Russian,CHN,Shijiazhuang 723,374951N1142810E,500,315,CRI a25
13860,0655-0900,1234567,NHK WORLD RADIO JAPAN,Japanese,J,Ibaragi-Koga-Yamata,361024N1394923E,300,85,NHK a25
13860,1900-1957,1234567,R.ROMANIA INT.,Spanish,ROU,Tiganesti,444457N0260610E,300,262,RRO a25
13869.948,2130-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13870,1630-1727,1234567,CHINA RADIO INTERNATIONAL,Hausa,TKS,Kashi-Saibagh 2022,392152N0754258E,500,269,CRI a25
13870,0100-0130,23456,FEBC RADIO,Burmese,PHL,Bocaue,144809N1205438E,100,305,FEBC a25
13870,1000-1030,23456,FEBC RADIO,Shan,PHL,Bocaue,144809N1205438E,100,305,FEBC a25
13870,1030-1100,23456,FEBC RADIO,Iu Mien,PHL,Bocaue,144809N1205438E,100,280,FEBC a25
13870,1100-1300,1234567,FEBC RADIO,Khmer,PHL,Bocaue,144809N1205438E,100,280,FEBC a25
13889.978,2200-1700,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13919.903,2213-1420,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13960.001,2130-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
13974,0400-1100,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
13974,1100-1200,1234567,XingXing guangbo diantai 1,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
13974,0200-0300,1234567,XingXing guangbo diantai 2,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
13974,0300-0400,1234567,XingXing guangbo diantai 2,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
13974,1200-1300,1234567,XingXing guangbo diantai 4,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
13979.809,2300-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
13989,0000-2400,1234567,JMH,F3C,J,Kagoshima,311922N1303138E,5,,JMH
14369.861,2300-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
14375,0555-0650,..3.5.7,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
14375,0755-0850,..3.5.7,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
14429.864,2110-1700,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Pingtung,222305N1203752E,1,ND,SOH a25
14559.809,2200-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
14580.16,2200-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
14634.904,2200-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
14690.054,2200-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
14725,2200-1611,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
14774.714,2200-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
14800,2130-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
14820,2100-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
14850,2200-1600,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
